battery_id,cycle_index,y_true,y_pred,stage_value,fold,y_pred_calibrated
B0018,43,0.0,4.8286813893859245e-06,0.8844439387321472,B0018,0.0
B0018,44,0.0,4.829522172918227e-06,0.8844439387321472,B0018,0.0
B0018,45,0.0,4.82951436188739e-06,0.8757928609848022,B0018,0.0
B0018,46,0.0,4.829515390614651e-06,0.8757928609848022,B0018,0.0
B0018,47,0.0,4.829521410803652e-06,0.8757928609848022,B0018,0.0
B0018,48,0.0,4.968655310226284e-06,0.9188168048858643,B0018,0.0
B0018,49,0.0,4.829521315644533e-06,0.9188168048858643,B0018,0.0
B0018,50,0.0,4.866462546766541e-06,0.9188168048858643,B0018,0.0
B0018,51,0.0,4.82952097063991e-06,0.9090396761894226,B0018,0.0
B0018,52,0.0,4.829521076211993e-06,0.9028806686401367,B0018,0.0
B0018,53,0.0,4.829515629751573e-06,0.8997640609741211,B0018,0.0
B0018,54,0.0,4.829507927812102e-06,0.892273485660553,B0018,0.0
B0018,55,0.0,4.828641998686807e-06,0.8808577060699463,B0018,0.0
B0018,56,0.0,4.957646945903311e-06,0.8808577060699463,B0018,0.0
B0018,57,0.0,5.100473835843865e-06,0.8808577060699463,B0018,0.0
B0018,58,0.0,5.139488277085767e-06,0.8740857839584351,B0018,0.0
B0018,59,0.0,4.940290366866245e-06,0.8740857839584351,B0018,0.0
B0018,60,0.0,4.938820812845443e-06,0.8740857839584351,B0018,0.0
B0018,61,0.0,5.974036346216206e-06,0.862616240978241,B0018,0.0
B0018,62,0.0,6.019720722852196e-06,0.8596388101577759,B0018,0.0
B0018,63,0.0,6.02042478662303e-06,0.8561038374900818,B0018,0.0
B0018,64,0.0,6.021647715282929e-06,0.847487211227417,B0018,0.0
B0018,65,0.0,7.936775037433466e-06,0.8428519368171692,B0018,0.1346153846153846
B0018,66,0.0,7.936062447768626e-06,0.8345006108283997,B0018,0.1346153846153846
B0018,67,0.0,7.93738363345665e-06,0.8301427364349365,B0018,0.1346153846153846
B0018,68,0.0,7.90838650734524e-06,0.8298511505126953,B0018,0.1346153846153846
B0018,69,1.0,8.374971168386014e-06,0.8247778415679932,B0018,0.1346153846153846
B0018,70,1.0,8.003056693666706e-06,0.8162536025047302,B0018,0.1346153846153846
B0018,71,1.0,8.37338623297579e-06,0.8162536025047302,B0018,0.1346153846153846
B0018,72,1.0,8.37331062078661e-06,0.8162536025047302,B0018,0.1346153846153846
B0018,73,1.0,7.71870476482805e-06,0.8134877681732178,B0018,0.1346153846153846
B0018,74,1.0,7.66008338143719e-06,0.8133631944656372,B0018,0.1346153846153846
B0018,75,1.0,1.3354786588232238e-05,0.8133631944656372,B0018,0.1346153846153846
B0018,76,1.0,0.00022413842202062708,0.808609127998352,B0018,0.489010989010989
B0018,77,1.0,0.9999888051100728,0.8036819696426392,B0018,1.0
B0018,78,1.0,0.9999888050456587,0.8022807836532593,B0018,1.0
B0018,79,1.0,0.9999907077905558,0.7983635067939758,B0018,1.0
B0018,80,1.0,0.99999051432859,0.7953897714614868,B0018,1.0
B0018,81,1.0,0.9999904126542403,0.7900112867355347,B0018,1.0
B0018,82,1.0,0.9999904126512754,0.7871334552764893,B0018,1.0
B0018,83,1.0,0.9999904130726758,0.7844705581665039,B0018,1.0
B0018,84,1.0,0.9999904130726758,0.7815824747085571,B0018,1.0
B0018,85,1.0,0.9999904101987661,0.779813826084137,B0018,1.0
B0018,86,1.0,0.9999904096187485,0.779813826084137,B0018,1.0
B0018,87,1.0,0.9999904096034155,0.779813826084137,B0018,1.0
B0018,88,1.0,0.9999904096034155,0.7817442417144775,B0018,1.0
B0018,89,1.0,0.9999904105828958,0.7817442417144775,B0018,1.0
B0018,90,1.0,0.9999904105828958,0.7817442417144775,B0018,1.0
B0018,91,1.0,0.9999904600170516,0.7817442417144775,B0018,1.0
B0018,92,1.0,0.9999904600170516,0.773910641670227,B0018,1.0
B0018,93,1.0,0.9999904596349021,0.7738791704177856,B0018,1.0
B0018,94,1.0,0.9999904600170516,0.7692112922668457,B0018,1.0
B0018,95,1.0,0.9999904600170516,0.7692112922668457,B0018,1.0
B0018,96,1.0,0.9999904600170516,0.7669671773910522,B0018,1.0
B0018,97,1.0,0.9999904600170516,0.7631123661994934,B0018,1.0
B0018,98,1.0,0.9999904600170516,0.7616137266159058,B0018,1.0
B0018,99,1.0,0.9999904600170516,0.7568320631980896,B0018,1.0
B0033,6,0.0,3.379807174520575e-06,0.9737016558647156,B0033,0.0
B0033,7,0.0,3.3798072719588744e-06,0.9646399617195129,B0033,0.0
B0033,8,0.0,3.3798072860602463e-06,0.9558877348899841,B0033,0.0
B0033,9,0.0,3.3798378334362996e-06,0.9556917548179626,B0033,0.0
B0033,10,0.0,3.3186444706399525e-06,0.9556917548179626,B0033,0.0
B0033,11,0.0,3.3186549851472924e-06,0.9556917548179626,B0033,0.0
B0033,12,0.0,3.318628837551319e-06,0.9704866409301758,B0033,0.0
B0033,13,0.0,3.316940429618255e-06,0.9704866409301758,B0033,0.0
B0033,14,0.0,3.3185979826970793e-06,0.9704866409301758,B0033,0.0
B0033,15,0.0,3.318629175462764e-06,0.9704866409301758,B0033,0.0
B0033,16,0.0,3.317420308750706e-06,0.9704866409301758,B0033,0.0
B0033,17,0.0,3.3173785503750824e-06,0.9970819354057312,B0033,0.0
B0033,18,0.0,3.3168972318121625e-06,0.9970819354057312,B0033,0.0
B0033,19,0.0,3.3168917871178146e-06,0.9970819354057312,B0033,0.0
B0033,20,0.0,3.94299221089681e-06,0.9872633218765259,B0033,0.0
B0033,21,0.0,3.944728283699849e-06,0.9872633218765259,B0033,0.0
B0033,22,0.0,3.944976562768059e-06,0.9871002435684204,B0033,0.0
B0033,23,0.0,3.9449332316165765e-06,0.9847936630249023,B0033,0.0
B0033,24,0.0,3.932088077262048e-06,0.9814722537994385,B0033,0.0
B0033,25,0.0,3.945056236383819e-06,0.9775243997573853,B0033,0.0
B0033,26,0.0,1.9186173436584568e-05,0.9749692678451538,B0033,0.1346153846153846
B0033,27,0.0,1.9186204930283723e-05,0.9705843925476074,B0033,0.1346153846153846
B0033,28,0.0,1.9186204930283723e-05,0.9693771600723267,B0033,0.1346153846153846
B0033,29,0.0,1.9186204930283723e-05,0.9693771600723267,B0033,0.1346153846153846
B0033,30,0.0,1.922240469559606e-05,0.9590733647346497,B0033,0.1346153846153846
B0033,31,0.0,1.922240469559606e-05,0.9590733647346497,B0033,0.1346153846153846
B0033,32,0.0,1.922240469559606e-05,0.9590733647346497,B0033,0.1346153846153846
B0033,33,0.0,1.922240469559606e-05,0.9678153991699219,B0033,0.1346153846153846
B0033,34,0.0,1.922255682348425e-05,0.9678153991699219,B0033,0.1346153846153846
B0033,35,0.0,1.9222373142476922e-05,0.9678153991699219,B0033,0.1346153846153846
B0033,36,0.0,2.2775321660656347e-05,0.9678153991699219,B0033,0.1346153846153846
B0033,37,0.0,1.916036340161898e-05,0.9678153991699219,B0033,0.1346153846153846
B0033,38,0.0,1.9160313704973412e-05,0.9688777923583984,B0033,0.1346153846153846
B0033,39,0.0,0.005845351600439056,0.9775660634040833,B0033,0.489010989010989
B0033,40,0.0,0.01027735141179909,0.9827688932418823,B0033,0.489010989010989
B0033,41,0.0,0.009040302287115944,0.9827688932418823,B0033,0.489010989010989
B0033,42,0.0,0.009040348113425271,0.9763825535774231,B0033,0.489010989010989
B0033,43,0.0,0.014729369020256013,0.9763825535774231,B0033,0.489010989010989
B0033,44,0.0,0.03921626575191662,0.9763825535774231,B0033,0.489010989010989
B0033,45,0.0,0.05096040659635947,0.9724410176277161,B0033,0.489010989010989
B0033,46,0.0,0.015494544995823503,0.9666513204574585,B0033,0.489010989010989
B0033,47,0.0,0.010613215610819689,0.9666513204574585,B0033,0.489010989010989
B0033,48,0.0,0.025046090420299854,0.9602294564247131,B0033,0.489010989010989
B0033,49,0.0,0.028160894674394914,0.9543779492378235,B0033,0.489010989010989
B0033,50,0.0,0.028160927224881335,0.9543779492378235,B0033,0.489010989010989
B0033,51,0.0,0.028201620685872716,0.9543779492378235,B0033,0.489010989010989
B0033,52,0.0,0.028160820339048324,0.9516435265541077,B0033,0.489010989010989
B0033,53,0.0,0.024890562617312383,0.9516435265541077,B0033,0.489010989010989
B0033,54,0.0,0.024890519383460555,0.9287109971046448,B0033,0.489010989010989
B0033,55,0.0,0.03254410320736193,0.9287109971046448,B0033,0.489010989010989
B0033,56,0.0,0.050667233963623326,0.9287109971046448,B0033,0.489010989010989
B0033,57,0.0,0.05066715967538736,0.9329028725624084,B0033,0.489010989010989
B0033,58,0.0,0.050653340020952384,0.9329028725624084,B0033,0.489010989010989
B0033,59,0.0,0.11038385455598443,0.9329028725624084,B0033,0.489010989010989
B0033,60,0.0,0.05078957830548237,0.9329028725624084,B0033,0.489010989010989
B0033,61,0.0,0.05631983650417536,0.9329028725624084,B0033,0.489010989010989
B0033,62,0.0,0.12782790897297122,0.9557003974914551,B0033,0.489010989010989
B0033,63,0.0,0.16144285185092114,0.9557003974914551,B0033,0.489010989010989
B0033,64,0.0,0.1614514340513037,0.9557003974914551,B0033,0.489010989010989
B0033,65,0.0,0.16144991271825945,0.9349327683448792,B0033,0.489010989010989
B0033,66,0.0,0.1276808850862038,0.9303891658782959,B0033,0.489010989010989
B0033,67,0.0,0.1614505337714762,0.9303891658782959,B0033,0.489010989010989
B0033,68,0.0,0.1614513748525185,0.926749050617218,B0033,0.489010989010989
B0033,69,0.0,0.17618260356341686,0.926749050617218,B0033,0.489010989010989
B0033,70,0.0,0.15518661666359934,0.926749050617218,B0033,0.489010989010989
B0033,71,0.0,0.06301752927039363,0.9123006463050842,B0033,0.489010989010989
B0033,72,0.0,0.08714158494614357,0.9062467813491821,B0033,0.489010989010989
B0033,73,0.0,0.13341528799824268,0.9015828967094421,B0033,0.489010989010989
B0033,74,0.0,0.16005313418760858,0.8990164995193481,B0033,0.489010989010989
B0033,75,0.0,0.15263907854763145,0.896133303642273,B0033,0.489010989010989
B0033,76,1.0,0.15263801521546955,0.8897630572319031,B0033,0.489010989010989
B0033,77,1.0,0.12183302640444685,0.8862687945365906,B0033,0.489010989010989
B0033,78,1.0,0.1390715281631809,0.8854840397834778,B0033,0.489010989010989
B0033,79,1.0,0.13918490673330083,0.8822542428970337,B0033,0.489010989010989
B0033,80,1.0,0.13918451968226397,0.8797937631607056,B0033,0.489010989010989
B0033,81,1.0,0.15413939623116676,0.8775237202644348,B0033,0.489010989010989
B0033,82,1.0,0.1502444375594008,0.8751133680343628,B0033,0.489010989010989
B0033,83,1.0,0.03497450879906197,0.8751133680343628,B0033,0.489010989010989
B0033,84,1.0,0.03497428053858324,0.8775237202644348,B0033,0.489010989010989
B0033,85,1.0,0.03497428053858324,0.8816933035850525,B0033,0.489010989010989
B0033,86,1.0,0.03497428053858324,0.8816933035850525,B0033,0.489010989010989
B0033,87,1.0,0.032604631647646785,0.8816933035850525,B0033,0.489010989010989
B0033,88,1.0,0.03018580673563588,0.8700461387634277,B0033,0.489010989010989
B0033,89,1.0,0.03018580673563588,0.8664276599884033,B0033,0.489010989010989
B0033,90,1.0,0.02551677332070234,0.8664276599884033,B0033,0.489010989010989
B0033,91,1.0,0.02551677332070234,0.8664276599884033,B0033,0.489010989010989
B0033,92,1.0,0.0255201608480199,0.8664276599884033,B0033,0.489010989010989
B0033,93,1.0,0.0255201608480199,0.8664276599884033,B0033,0.489010989010989
B0033,94,1.0,0.0255201608480199,0.8551988005638123,B0033,0.489010989010989
B0033,95,1.0,0.0255201608480199,0.8551988005638123,B0033,0.489010989010989
B0033,96,1.0,0.02552532131504291,0.8551988005638123,B0033,0.489010989010989
B0033,97,1.0,0.02552532131504291,0.8554600477218628,B0033,0.489010989010989
B0033,98,1.0,0.025525495263623063,0.8554600477218628,B0033,0.489010989010989
B0033,99,1.0,0.03253519212192602,0.8554600477218628,B0033,0.489010989010989
B0033,100,1.0,0.03029484558490866,0.8422930836677551,B0033,0.489010989010989
B0033,101,1.0,0.030295652538574948,0.8422930836677551,B0033,0.489010989010989
B0033,102,1.0,0.0302958579850769,0.8422930836677551,B0033,0.489010989010989
B0033,103,1.0,0.0302958579850769,0.8478361964225769,B0033,0.489010989010989
B0033,104,1.0,0.0302958579850769,0.8478361964225769,B0033,0.489010989010989
B0033,105,1.0,0.025610077237918846,0.8478361964225769,B0033,0.489010989010989
B0033,106,1.0,0.9999103234032967,0.8311710357666016,B0033,0.5
B0034,6,0.0,3.4760591928745372e-06,0.9718737602233887,B0034,0.0
B0034,7,0.0,3.4760955915419802e-06,0.9048784375190735,B0034,0.0
B0034,8,0.0,3.476095376900645e-06,0.9042574763298035,B0034,0.0
B0034,9,0.0,3.478447256332851e-06,0.8948128819465637,B0034,0.0
B0034,10,0.0,3.8031881767231317e-06,0.8865175247192383,B0034,0.0
B0034,11,0.0,3.8031868083331815e-06,0.8800451755523682,B0034,0.0
B0034,12,0.0,3.803184048098067e-06,0.8776261210441589,B0034,0.0
B0034,13,0.0,3.8050087073964567e-06,0.8747038841247559,B0034,0.0
B0034,14,0.0,3.823084278513124e-06,0.8716661334037781,B0034,0.0
B0034,15,0.0,3.7590040157458385e-06,0.8716661334037781,B0034,0.0
B0034,16,0.0,4.030280560025498e-06,0.8716661334037781,B0034,0.0
B0034,17,0.0,4.030283595274647e-06,0.8770490884780884,B0034,0.0
B0034,18,0.0,4.029448216511463e-06,0.8904134035110474,B0034,0.0
B0034,19,0.0,4.1042844530717344e-06,0.8904134035110474,B0034,0.0
B0034,20,0.0,2.4934010798837036e-05,0.8904134035110474,B0034,0.1346153846153846
B0034,21,0.0,2.6131581800825142e-05,0.8904134035110474,B0034,0.1346153846153846
B0034,22,0.0,2.6131549441550147e-05,0.8904134035110474,B0034,0.1346153846153846
B0034,23,0.0,2.6131549441550147e-05,0.9220924973487854,B0034,0.1346153846153846
B0034,24,0.0,2.683242002405605e-05,0.9220924973487854,B0034,0.1346153846153846
B0034,25,0.0,3.893488107113159e-05,0.9220924973487854,B0034,0.489010989010989
B0034,26,0.0,3.791783783642852e-05,0.9041773080825806,B0034,0.489010989010989
B0034,27,0.0,3.791783783642852e-05,0.9041773080825806,B0034,0.489010989010989
B0034,28,0.0,3.893481448052095e-05,0.9032691717147827,B0034,0.489010989010989
B0034,29,0.0,3.893481448052095e-05,0.9012883305549622,B0034,0.489010989010989
B0034,30,0.0,3.8934816410978295e-05,0.8967483639717102,B0034,0.489010989010989
B0034,31,0.0,3.670337789363342e-05,0.8774417638778687,B0034,0.1346153846153846
B0034,32,0.0,3.6571644349681677e-05,0.8774417638778687,B0034,0.1346153846153846
B0034,33,0.0,3.605738298225566e-05,0.8762383460998535,B0034,0.1346153846153846
B0034,34,0.0,3.728195902396817e-05,0.8683457970619202,B0034,0.1346153846153846
B0034,35,0.0,3.728195902396817e-05,0.8683457970619202,B0034,0.1346153846153846
B0034,36,0.0,3.7281959455170916e-05,0.8640257120132446,B0034,0.1346153846153846
B0034,37,0.0,3.728195902396817e-05,0.8640257120132446,B0034,0.1346153846153846
B0034,38,0.0,3.733079905619042e-05,0.8640257120132446,B0034,0.1346153846153846
B0034,39,0.0,3.733079948795803e-05,0.8968657851219177,B0034,0.1346153846153846
B0034,40,0.0,3.8123064676314286e-05,0.8968657851219177,B0034,0.489010989010989
B0034,41,0.0,0.9916995171468568,0.8968657851219177,B0034,0.489010989010989
B0034,42,0.0,0.9922373191311865,0.9020516276359558,B0034,0.489010989010989
B0034,43,0.0,0.9919672889724432,0.9020516276359558,B0034,0.489010989010989
B0034,44,0.0,0.9920738770507103,0.9177953600883484,B0034,0.489010989010989
B0034,45,0.0,3.893500711562719e-05,0.9350966811180115,B0034,0.489010989010989
B0034,46,0.0,3.920578989578177e-05,0.939795196056366,B0034,0.489010989010989
B0034,47,1.0,3.920578989578177e-05,0.939795196056366,B0034,0.489010989010989
B0034,48,1.0,3.920578989578177e-05,0.9331204295158386,B0034,0.489010989010989
B0034,49,1.0,3.920578989578177e-05,0.9331204295158386,B0034,0.489010989010989
B0034,50,1.0,3.9205722841851955e-05,0.9252979755401611,B0034,0.489010989010989
B0034,51,1.0,3.9205722841851955e-05,0.9201858043670654,B0034,0.489010989010989
B0034,52,1.0,3.8181670346491355e-05,0.9147762060165405,B0034,0.489010989010989
B0034,53,1.0,3.79179605885591e-05,0.9147762060165405,B0034,0.489010989010989
B0034,54,1.0,3.9473895019962494e-05,0.8914459347724915,B0034,0.489010989010989
B0034,55,1.0,3.982894735276444e-05,0.8853670954704285,B0034,0.489010989010989
